"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.194.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.194.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.195.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.195.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.196.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.196.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.197.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.197.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.198.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.198.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.199.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.199.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.2.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.2.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.20.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.20.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.200.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.200.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.201.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.201.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.202.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.202.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.203.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.203.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.21.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.21.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.22.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.22.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.23.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.23.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.24.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.24.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.25.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.25.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.26.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.26.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.27.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.27.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.28.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.28.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.29.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.29.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.3.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.3.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.30.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.30.diff.txt","8/31/2025 11:32:41 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\license.31.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\license.31.diff.txt","8/31/2025 11:32:41 PM"
