"OriginalPath","MovedTo","Timestamp"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.159.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.159.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.16.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.16.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.160.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.160.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.161.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.161.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.162.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.162.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.163.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.163.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.164.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.164.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.165.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.165.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.166.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.166.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.167.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.167.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.168.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.168.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.169.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.169.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.17.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.17.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.170.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.170.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.171.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.171.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.172.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.172.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.173.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.173.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.174.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.174.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.175.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.175.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.176.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.176.diff.txt","8/31/2025 11:39:13 PM"
"C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\readme\readme_readme_readme.md.177.diff.txt","C:\Users\chell\Documents\Sallie_Sovereign\_staging\conflicts\package\readme_readme_readme_readme.md.177.diff.txt","8/31/2025 11:39:13 PM"
